text,label
مهدی ب:🔴😳 تصویر نامه ای توسط برخی منابع خبری قطر منتشر شده که در آن درخواست شده جسد محمد بن سلمان ولیعهد سعودی به محل دفن خاصی منتقل شود,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
گاهی از کنار یه فکر باید گذشتگاهی باید حس مرده رو کنار زدگاهی باید مزه حاصل پیک رو چشید،طعم فاصله ی یه عشق کهنه روگاهی...,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
بهشت و جهنم میدونی چیه؟بهشت خوشحالی ها و برد های شما و جهنم افسوس ها و شرمندگی هاست. زمانی که اونور میفهمیم قضیه چی بوده.جهنم همون عدم تناسب ما با بهشته.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
در نمیشه ترین حالت زندگی هستم,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
نه بزرگوار،اینجاکارها بازنجبیل هست بیشتر،هم گرمی میکنه وهم قوت داره ،دیابت هم نمیگیری،نبات اندرونی واسه ایرانه😉,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اون جنگلیه هم اپوزیسیون تشریف دارن؟,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
من میدونم آخرش از بی خوابی مثل کریستین بیل توی فیلم ماشینیست میشم 🤦‍♂️,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
عمارت مسعودیه و باغ نگارستان,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
روزگار ای شاهد ویرونی ماخشم و قهرت باعث حیرونی ماای فلک بس کن دیگه آتیش نسوزونروی زخمامون دیگه نمک نپاشون,"0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
"
ديدين وقتي به فروشنده لباس ميگي اين شلوار خوبه يا نه ميگه بله اصلا من خودم از اينا ميپوشم ، پورنم اينجوريه كه رفيقت برات ميفرسته ميگي حاجي فيلم خوبيه يا نه ، ميگه آره حاجي من خودم تاحالا دوازده بار باهاش زدم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
از thread استفاده کنیم تا تمام ظرفیت پردازنده‌ها یا core ها استفاده بشه.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
بزن خیلی قشنگه 😍 خودتم خوبی داداش نتیجه کار بگو 😌,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
نمیدونم این حجم از نداشتنِ پشتکار از کجا میاد؟ اینکه توی ذهنم و رویاهام خیلی کارا رو دوست دارم انجام بدم و تجربه کنم، اما در واقعیت ...,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
این انقلاب که بزرگ‌ترین و مردمی‌ترین انقلاب عصر جدید است، تنها انقلابی است که یک چلّه‌ پُرافتخار را بدون خیانت به آرمان‌هایش پشت سر گذاشته و از کرامت خود و اصالت شعارهایش صیانت کرد و اینک وارد دوّمین مرحله‌ خودسازی، جامعه‌پردازی و تمدّن‌سازی شده ‌است.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
راننده تاکسی در میدون هفت تیر: مسافرهای سهروردی و پالیزی خیلی باکلاس هستند، اغلبشون تو بخش خصوصی کار می‌کنند و خانم‌ها خوش‌رنگ لباس پوشیدن. امان از مسافرهای چهارراه قصر و طالقانی دهنشون هم بو می‌ده. مسافرهای میدون فاطمی پریشونند و نمیدونند کجا می‌خوان برن.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
البته پنه سورانی هم میگیم پنه.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
نمی دونم کی بود اولین بار گفت: ایرانی ها رو گرسنه نگه دار و حکومت کن، ولی به طرف نگفته بود که گرسنگی هم حدی داره، و کارد که به استخون برسه، نتیجه معکوس میده. حالا خودشون هم متوجه شده اند، ولی هرچی ctrl + z می زنن نمیشه! #rantrikes,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
والا ما به خرداد پر حادثه عادت داشتیم اما به خرداد پر تجاوز عادت نداشتیم خداییش.اصن دیگه حکومت و دست این خردادیها نباید داد. اینا تا همونو باردار نکنن ول کن نیستن,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
🎥 طبق بند 36 برجام ایران باید در مقابل بدعهدی های طرف مقابل اجرای تعهداتش را متوقف کندچرا از این حق استفاده نمی شود؟!,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یا ازدواج نکنین، یا تا تهش اینجوری واسین...♥,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
توی صمیمانه ترین رفاقت ها و دوستی ها حرمت حرف اول رو میزنه ، احترام هیچوقت با هیچ دوز از صمیمیتی نباید از بین برهاحترام در اوج صمیمیت هنره,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
من یک سالی میشه ata 10 هزار دارم راضی ام,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خیلی خوبه این اهنگش *_*یه جوری عاشقت شدم که جاش فقط تو قصه‌هاسیه رازی که تا به ابد بین من و تو و خداس,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
دیشب در برنامه زنده عراقچی:آمریکا دید منافع زیادی از برجام نصیب ایران شده به این دلیل از برجام خارج شد.با دیدن این صحنه چی باید میگفتم یا میگفتیم؟,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
موسیقی بیکلام. یکی از پلی لیست هام...,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اصلا به فرض که همه حرف شما درست باشه، هنوز سوال اصلی پابرجاست، چرا ما باید بریم همه منافذ زندگی آدمهارو بگردیم تا نکته نقض پیدا کنیم، اونم کسایی که اصلا نه قدرت دارن نه مشکلات مملکت بهشون ارتباطی داره، هم برای ما و هم برای شما هدف خیلی واضحه، چه فایده داره به صورت هم خنج بکشیم؟,"0. 0. 0. 0. 0. 1. 0. 0. 0. 1.
"
خاطراتم ساعت کوک میکنن ؛تو سیاهی و سکوت شب یهو هجوم میارن .,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
چرا از اول مرز جَنبتونو مشخص نمیکنید که بعدا دهن نگایید.,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
وی با نمره‌ی 29 از 30 آیین نامه را قبول شد,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یکصد سال از تشکیل جمهوری دموکراتیک آذربایجان در سال 1918 می‌گذرد. نخستین جمهوری سوسیال دموکرات مبتنی بر احزاب و انتخابات آزاد درجهان اسلام. لیکن، روشنفکران چکمه پرست ایرانی درباره‌ این تجربه دموکراتیک حرفی نزده‌اند جز از دریچه‌ تنگ ملت‌پرستی. #zərbaycan_demokratik_respublikası,"0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
"
حقیقتا من همشونو زیادی دوست دارم مهم نی😂😂از ۳ تا فوتو یکیش سونگهون یا جیک باشه ولی,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
تو هم خوب یه مشت کودن دور خودت جمع کردی، ادامه بده ولی نون تو خون امثال ستار نزن. پلیس آمریکا کونش گوهی‌تر از این حرفاست.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
دلقکِ مشمئزالخنده نظام ، فقط مونده بود عکس پروفایلش و کاریکاتور کنه که دیگه یه دلقک به تمام معنا بشه. ظریف خائن، تنها وزیرِ دلقکِ تاریخ ایران.#ظريف #قرارداد_۲۵_ساله,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
اگر قرار است در حکومت بعدی پاسپورتمان اعتبار داشته باشد بگید تا #دو_دستی_بچسبیم_به_آخوندا,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
من فکر میکنم دو هم به تو میاد.,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
مامان میگه:انگار مارو از درد ساختن :),"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
درسته، من خیلی لطف دارم به شما که اون هم از بزرگواریمه.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
واقعا کاری که مدرسی کرده، خوب سوزونده اصولگراها رو#كلاب_هاوس,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
سیکتیر=لطفا من را با نبودنتان تنها بگذارید🙏,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
اتفاقا من دیروز تو اخبار دیدم نبض دانشجو گفت ایول چه زیبا همه چی میگی رهبر هم لبخند ملیح میزد پس گرفتنش.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
روز جمهوری اسلامی گرامی‌باد💠‌‌رهبر معظم انقلاب: روز جمهوری اسلامی جزء مهمترین، پربرکت ترین و تعیین کننده‌ترین روزهای تاریخ ماست.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
🌸🌸#یاامام_حسن_مجتبیآرزو نیست ،رجزنیست،من آخر روزی وسط صحن حسن سینه زنی خواهم کرد...#اللهم_عجل_لوليك_الفرج#اللهم_صل_على_محمد#ان_شاالله,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
😂😂😂نه ولی این حرف تا حدود زیادی درستهتراست می,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
توسعه دهنده‌های #pacheicket یه سری دیوونن که همچنان دارن به کار خودشون ادامه میدن. منم از اونا خل تر که همچنان نسخه‌ها رو میبرم بالا,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
هرچند خودم کیت نوستالژی پرسپولیس و کیت آیوا رو با هیچی عوض نمیکنمولی این کیت که مشکیه قشنگه. لکن خوشمان آمد (؛,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
حیف 😖😣😭 قربون اشکاش و بغضش که با خودش رفت زیر خاک 😢 لعنت به ترسوهایی که از اسمت هم وحشت داشتند اسطوره..تاسف بر حال ما که هنوز ساکتیم و نظاره گر پرپر شدن شماها,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
یه مشت نره خر جمع میشیم دورهم فک میکنیم خیلی بهمون خوش میگذره، ریدیم بدجور,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
به به 😋👌شیر موز پسته رو با براونی شکلاتی هستم 😎😋👊🏽,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بله نوزاد ملزومات استفاده از بهشته این دنیا رو نداره. و معلول به دنیا اومده‌هر چیزی بهایی داره. بهای رسیدن به بزرگترین معشوق عالیم که خداوند هست، از همه چیز ببیشتر و گرونتره.الان اون دنیای بریم، شرایط برزخ خودش آنی ازمون سوال خواهر کرد. رفتیم اونور میفهمیم در چه حد متولد شدیم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
نباید وقتی دونفر همدیگه رو دوست دارن هی مشکلات بینشونو درگوششون زمزمه کنیم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
اينده اي نداره اسرائيل،زياد دلتو خوش نكن.رژيم خبيث اسرائيل الموت,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
خواهش میکنمواقعا خوش نگذشت ولی 😂دفعات بعدی بهتر میشه ایشالا,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
معین - بی تو نمیتونم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
جیمین و خنده های کوک...,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
#امنیت واقعی برای من با وجود چنین آدمایی معنا پیدا می‌کنه,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
😂😂 خدایی سنم داره زیادی میره بالا من‌نگران فاصله سنیم با بچمم:(,"0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
"
تصویر لو رفته از کوچه های نامکاندا,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
رو لبای ننتم خوب میشست ازش بپرس این سری,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
"زیدان از مربیگری #رئال_مادرید استعفا داد.فکر کنم بیشتر از این که رئالی ها ناراحت باشن مابقی مدعی های قهرمانی اروپا مثل بارسای ها,بایرنی ها و ... خواشحالن","1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
تو بگو دوسم داري من ثابت ميكنم انسانم ميتونه پرنده باشه,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
اقای جلیلی انصافا تو‌یمی گوه نخور ، هنوز جاش می سوزه هاااا ، بد بخت ، عقب مانده ، لاشی وضع ده بار دیگه هم برجام شکست بخوره مردم سمت تو نمیان,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
خب توئیت دوم گویای خیلی چیزهاس ، ولی درست می فرمائید اگر مسئولین هستند ماله کشی رو شروع میکنند مگر مادر پدرها از ترس ابرو کوتاه نیان و خیلی از مردم پشتشون باشن,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
چو ایران نباشدتن من مبادبر این بوم و برزنده یک تن مباد#نه_به_جمهوری_اسلامی #o2hina,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
روحت شادکاش بودیاون زمان که بودی قدرتو ندونستیمروحت شاد آقازاده دوست داشتنینیم ساعت بر دار#نه_به_جمهوری_اسلامی#o2hina,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
نمیدونم از شجاعته یا حماقت که تو این وضعیت ایران بچه‌دار میشین!🧐,"0. 0. 0. 0. 0. 1. 0. 0. 1. 0.
"
#محمدجواد_معتمدی_نژاد_چه_شد؟حاکمی از برخی شهرها بازدید می كرد و هنگام دیدارگفت: شكایت‌هایتان رابازگویید و ازکسی نترسید، كه زمانه هراس گذشته است!حسن گفت: عالی جناب! گندم و شیر چه شد؟ تامین مسكن و شغل فراوان و آن كه داروی بینوایان را به رایگان می بخشدچه شد؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
منم همین فکرا میکنمالان نیاز مند یک عدد دوست دختر هستم مثل دوست دختر سعدی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
بخدا توی اهواز توی انتخابات که بودم دیدم چقدر حق مردم رو میخوردن اونایی که جلوی مردم جانماز اب میکشیدن از سرپرست فرمانداری بگیر تا پایین,"0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
"
خیلی حس خوبی بهت دارم احساس میکنم خواهرمی و من سالهاست گمت کردم😢,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
وای صدف‌جون این‌قدر شکسته نفسی نکن توروخدا صدات خیلی قشنگه کهچرا زودتر نخونده بودییی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
خدارحمتش کنه.کلا آقایونی که خواهر ندارن خیلی بهش نیاز دارند.دیگه این بنده خدا خیلی خیلی موردش خاصه!!,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
پس به خدا تمسک جویید، که او مولای شماست، چه خوب مولا، وچه خوب یاوری است.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
به خاندان من توهین کردی،اونم دایورت رو تخمم،ولی منم خاندان مهدی موعودتو گاییدم که به ممدبچه‌باز میرسه ،البته تو هم تخم و ترکه همون عربزاده‌ای,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
