text,label
داداش گلم قبل از این که حرف بزنی فکر کن سوریه تنها کشوری بود که زمان دفاع مقدس به ما کمک تسلیحاتی میکرد,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
تو که منشن میذاری ایمپرشنم دچار سیر نزولی میشه.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
در جریان این موضوع نبودم ممنون از احساس مسیولیت شما 👌👌,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
#etoo این هشتک نشون میده اسلام دین لواط و سکسه و هر کی وارد این دین میشه ابنه است,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
😂😂😂 خوب بود البته تک و توک به خودمونم رسیده 😌,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
سه نفر افغانستانی رتبه ۱ کنکور ارشد ایران شده‌ان و همزمان خبر اومده سه نفر ایرانی به دختر شش‌ساله افغانستانی تجاوز و جنازه نیمه‌جانش رو توی یه خرابه کرده‌انو همچنان ما مهمان‌نوازترین، باهوش‌ترین، ناساترین، منشورحقوق‌ترین و بامرام‌ترین مردمان دنیاییم,"0. 0. 0. 0. 1. 0. 1. 0. 0. 0.
"
منچسترم تیم خوبیهاشکال نداره,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
در روز دوازدهم فروردین همه با هم عکس‌های‌مان را به #نه_به_جمهورى_اسلامى تغییر می‌دهیم.👊,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
12 فروردین روزی است حکومت مستضعفین که حکومت خداست به جای آن نشست#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
یکی هم نیست به این مسئولای کتابخونه مرکزی حالی کنه که سالن مطالعه واقعا گرمه روشن کنید اون کولرا رو خب,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
برای من که انگار دیروز رسیدم :٬,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
نه لزوما، حتما ویدیوهای اخر صفحه اینستاگرام ما رو ببینید,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
گاندو 3 برید تو کار جاسوسای محیط زیستی و کاووس سید امامی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
ایم ساری بات نو نمیتونییا منم بلد نیستم ولی نمیشه چون اپلود شده دیگه مگه اینکه از یه جای دیگه پیداش کنی که کیفیت پایین تر گذاشته باشه❁ #@_hundred_yun,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
معاون قوه قضائیه ایران: مجازات‌ شلاق بسیار تاثیر گذارتر از حبس است,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
ای کاش نامت باران بود آنوقت تمام مردم شهر مثل من برای آمدنت دعا میکردند...#اللهم_عجل_لوليك_الفرج,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
دنیای صوفینیم دانگ پیونگ یانگبرادران کارامازوف,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
آره میترسم هم stop loss بزارم لیکویدت بشه🤷🏾‍♂️,"0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
"
من امسال اصلا ندیدم و ندیدم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اطلاعاتی ها را در توییتر شناسایی کنید,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
امشب دوتا انتخاب دارم۱) قرص بخورم۲) قرص نخورمخودم گزینه ی دوم رو ترجیح میدماگه قرصامو قطع کنم ۳-۵ روز طول میکشه که بدنم واکنش نشون بدهاگر واکنش نشون داد که خب شکراگر واکنش نشون نداد باید برم دکترهمین واکنش بدنمه که تعیین کننده ی میزان اثر گذاری قرص هاست,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
تو همه کار اعتماد به نفس دارمتوتدریس کلاس ششموموتور سواری اعتماد به سقف 😶,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بازی کن بازی کن @_hundred_yun,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
"من یکی از این کفش ها دارم, خیلی راحت نیست ولی خیلی خیلی خوشگله و هربار پوشیدم همه پرسیدن که از کجا گرفتم","0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
صحبت از کشتنِ ناخواسته‌ی عاطفه‌هاست,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
ببین چقد بدبختیم که کراوات زدن محمود دولت آبادی تو مراسم افطاری حسن مرز های ساختار شکنی و پشم ریزونیو جابجا کرده,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
#ترامپ با تمام کارهایی که از دید ما احمقانه است، تونست #نرخ_بیکاری در آمریکا را به پایین‌ترین سطح در ۱۸ سال اخیر برسونه یعنی 3.8رئیس جمهور حقوق دان ما که زبان گفت گو با دنیا رو هم اتفاقا بلده، نرخ بیکاری رو رسونده به 12.1,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
بر مور و مار جای نفس تنگ گشته استبردند بس که آدمیان آرزو بـه خاک#صائب_تبریزی,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
"دوست عزیز باعث تاسف که شما هم مورد تعرض قرار گرفتی, اما شما بعد بیست سال با خواسته خودت و شجاعت این مساله رو اعلام کردی, اون بچه ها هم حق دارن و باید ناشناخته بمونن تا زمانی که با خواست خودشون اعلام کنن. البته این ارتباطی به علنی کردن اصل ماجرا نداره.","0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
کار خوبی کردی الان فهمیدم😂😂😁,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
توی عکس چهارمیه چیشده؟ 🥴,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
فقد بخند و بگو خوب هستم چون هیچ کس درست درکت نمی کنه.....,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
یکی از معضلات توییتر هستش,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اميدوار درصد ثبت سفارش دهندگان خبري از رانت خواران اقازاده ها ژن هاي خوب پسر فلاني دختر بهماني و قِس علي هذا نباشد مگه ميشه ؟؟؟ مگه داريم؟؟؟؟,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
نصف شبی دلم براش تنگ شد و تنها کاری که تونستم بکنم نوشتن بود تو اینستاگرام.الان حس میکنم تو خونه بوی برنج و مرغ پیچیده. بیرون این پنجره رزهای زرد قشنگ تا سقف کشیده شدن. نشسته داره نگاهم میکنه.ولی نیست.همه‌اش یک سری خاطره و خواب و خیاله...,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
ولی مامان بزرگ من خدابیامرز میگفت الله ، محمد ، علی ، فاطمه ، حسن و حسین نگهدارتون ...آخی یادش بخیر کاش میشد برگشت به عقب ، دلم تنگه برای قدیم,"0. 0. 1. 0. 0. 0. 1. 0. 0. 0.
"
با درخت های کوچه ما هم کندن؛توییت کردم..دقیقاً با همین لحن شما.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
قرعه کشی کن بینشون😉😉,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
گوشه ای از سخنان علیرضا رجایی در مراسم سالگرد سحابی ها #شرافت,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
تا تو نگاه میکنی کار من آه کردن استای کس خارو مادرت این چه نگاه کردن است؟؟!#ranagimehange #errorists #تجاوز_به_دانش‌آموزان #اعتراضات_سراسری #اعتصاب_کامیونداران,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
چقدر نقل قول معتبری بودامروز از برایان هوک نقل قول میکنید فردا از نتانیاهو ...شما احیانا همکار حسین شریعتمداری نیستید؟!#حق_طلبم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
شَبِ غَمِ تو نیز بگذرد ، ولی دَرین میان دِلی از دست میرود,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
#شاهرخ_مسکوب/ روزها در راه/ خاوران/ پاریس 1999,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
من هرچی توضیح میدم باز می بینم شما توقعت از این فیلم خیلی بالاست!هر فیلمی که توش گلزار بازی کنه وضعیتش مشخصه انصافاً! واقعاً شخصیت پردازی براش خیلی سخته!کارگردان فقط هدف داشته حرف خودش و نویسنده رو فقط به علت حضور گلزار (بر فرض هم به صورت خیلی شعاری که شما میگی) بیان کنه.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
این شکلیه که الان میدم بعد دیگه نمیدم تا بیای منو بگیری. یارو هم نمیگیره پس میره دیگه! این میشه بده دررو.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
همینجوری یهویی چشم خورد به ریستنلی، خب دخترم حق داره گاهی دلزده بشه دیگه اصن حواسم نبود بسته‌س =)))),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اون وقت ديگه بدرد نمي خوردم كه البته از به نظر راحت ميشه درسته,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
اندکی صبر بهار نزدیک است😂😂😂,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
آره واقعا خیلی زیباست، قلب آدم به دردمیاد از زیباییش :)💔,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
فحش ندید، آرایش نکنید، زیاد غذا نخورید، چاق نباشید، مستقل باشید ولی پول درمیارید بدید ما. لباس ساده بپوشید. باکره باشید ولی به اندازه یه پورن استار تو تخت بلد باشید. #بخشی‌از‌دیدگاه‌بعضی‌مردان‌ایرانی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
کانسپت امشب گربه‌س چون دلم برای گربه کیریم تنگ شده🧍🏻,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
چقدر عالیه الان از آرزوی همیشگی من نوشتی 😍😍گربه ها هم مثل سگها ادما را دوست دارن,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اگر کد نظام پزشکی دارید ثبت نام کنید بهتون تعلق میگیره,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
آره بهش فکر میکنم همیشه,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
+ من چیزی برا از دست دادن ندارم - من خود از دست دادنم,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
نوع صحبت کردن شما نشان دهنده اینه طرفدار چه طیف از موجودات هستید .شاید شما برای انسانها ارزش قائل نشید ، اما قطعا ما به حیوانات احترام میزاریم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
بازآفرینی روحیه‌ی شجاعت و شهادت در نسل جوان مؤمنِ انقلابی امروز معجزه‌ی انقلاب از دیدگاه مقام معظم رهبری است. #نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بد نیست هرزگاهی سری به #برنامه #جامع #شهستان پهلوی که همان #اراضی #عباس_آباد امروز است بزنیم . #گزارش نسبتا کاملی از این #طرح در #مجله #هنر و #معماری قبل از انقلاب وجود دارد . بد نیست #مقایسه ای کنیم ...,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
بچه ها هرگز مادرشان را زشت نمیدانند؛اگرکسی یاجایی را دوست داشته باشیدآنها را زیبا هم خواهید یافت،زیراحس زیبا دیدن همان عشق است,"0. 0. 1. 0. 1. 0. 0. 0. 0. 0.
"
هر وقت میرم فود کورت هر مالی، دورم رو نگاه میکنم و هزاران رستوران از ملیت های مختلف میبینم، افسوس میخورم چرا یک ایرانی که میتونه این کار رو بکنه نمیکنه؟ در حالیکه من با هر غیر ایرانی پای سفره ایرانی نشستم همشون از خوشمزه گی غذای ایرانی تعریف و تمجید کردن... فقط افسوس و هیچ ؛(,"0. 0. 0. 0. 1. 0. 1. 0. 0. 0.
"
تولدتون مبارك،دستم رفت روى اى دى پيجتون باز شد كلى بادكنك آمد بالا ☺️,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
احساسات و افکاری هستند که #همه_ما تجربه می کنیم ولی انها را #انکار میکنیم . وقتی متوجه می شویم فرد دیگری چنین احساساتی دارد او را #قضاوت می کنیم ، به جای #انکار_واقعیت ،تمامِ احساسات و افکار خود را صریح و بی پرده لمس کنیم و انها را بپذیریم .,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
حالا ما چیمون به راهه؟؟؟همین کویر خشک رو هم دارن تکه تکه میفروشن :(,"0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
"
یه عقاب همیشه اسپیسش غیرفعاله,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
همچین پر ابهت از اون بالا بقیه رو نگاه میکنه😂😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
نشانه‌های افزایش معاملات مسکن,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
متعجبم چرا تاجزاده تا کنون کاميونداران اعتصاب کننده را از خطر يمن و سوريه شدن ايران نترسونده#ماموران_حفظ_وضع_موجود,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
شهید همت:هر موقع راه را گم کردید ببینید آتش دشمن به کدام سمت است....#قرار_داد_25_ساله,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
۱۲ فروردین روز جمهوری اسلامی جزء مهم ترین و پر برکت ترین و تعیین کننده ترین روزهای تاریخ ماست#نظام_مردم,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
یکی از بهترین اتفاقاتی که میتونه امسال توی دنیا بیفته اینه که کره شمالی و جنوبی کره واحد رو تشکیل بدن مثل کاری که آلمان شرقی و غربی بعد از چند دهه جدایی کردن.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
سگ تو روح پسری که بگه کاندوم استفاده نمیکنم سگ تو روح دختری که به خاطر این که پسررو نگه داره بچشو سقط نمیکنه خاک بر سر اون احمقایی که یه بچه رو به دنیا میارن وقتی توان نگه داریشو ندارن,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
نعره میکشه و ناپدید میشه # @official,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
تعارف نکناز اونا که هر شب برنامه سیاه و کبود کردنه😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
ولایتی دیروز نقد های مفصلی به #برجام وارد کرد.ولی هنوز یادم نرفته که ولایتی تو مناظرات 92 به جلیلی میگفت فضای مذاکرات را با کلاس درس اشتباه گرفته ایددلیل وضع امروز همراهی شما با یک جریان خاص در انتخابات 92 بود.خسته نباشید,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
جونم نایروبیاگ واقعا اخلاقت مثل اونه خوش به حال رلتچهره خاصم که بمونه,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
سکوت همیشه نشونه ی این نیست که چیزی برای گفتن نداری ، یه وقتایی لازمه سکوت کنی و بریزی تو خودت ، که به وقتش با دست پر حریف و ضربه فنی کنی 💣,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
تاصب بگو دلت خنک شه😶تو دلت نریز😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
نسخه بلاک چین قرار بود بیاد نیومده هنوز,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یعنی طبق هیچ قانونی، هیچ مقرّراتی، هیچ منطقی، از رهبری سؤال نمیشود. البته من نمیخواهم راه سؤال شما را ببندم؛ چون من خودم آدمی هستم که سرم برای گفتگو و سؤال شنیدن و انتقاد شنیدن درد میکند؛ هیچ ناراحت هم نمیشوم.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
